,Unnamed: 0,index,mr_new,da,text,num_hops,num_triples,shape,test_pseudo_utt,pred,probs,LM_prob,PPL,pseudo_bleu,scores,criteria,da_acc,
33100,33100,1559,Pope John Paul II cast member James Cromwell. Pope John Paul II cast member Christopher Lee. James Cromwell occupation character actor. James Cromwell occupation actor. James Cromwell domain actor.,inform,James Cromwell is a character actor who was part of the cast of Pope John Paul II alongside Christopher Lee.,2,3,(X (X) (X) (X (X))),James Cromwell Pope John Paul II Christopher Lee James Cromwell character actor James Cromwell actor,inform,0.6765037179,0.03184843999,31.39871216,17.0010781,0.8515827,match_scores,1,20
33106,33106,1560,Jessica Walter place of birth Brooklyn. Adam Sandler place of birth Brooklyn. Jessica Walter rating highly rated. Jessica Walter occupation voice actor. Jessica Walter domain actor.,inform,Jessica Walter is a highly rated voice actor from Brooklyn.,2,3,(X (X) (X) (X (X))),Jessica Walter Brooklyn Adam Sandler Jessica Walter highly rated Jessica Walter voice actor,inform,0.4182388783,0.007948018195,125.8175278,11.24963414,0.78408235,match_scores_PPL,1,10
33111,33111,1561,Jessica Walter occupation television actor. Leslie Nielsen occupation television actor. Jessica Walter sex or gender female. Jessica Walter place of birth Brooklyn. Jessica Walter domain actor.,inform,Jessica Walter is a female television actor from Brooklyn.,2,3,(X (X) (X) (X (X))),Jessica Walter television actor Leslie Nielsen Jessica Walter female Jessica Walter Brooklyn,inform,0.4450990856,0.005620195175,177.9297638,10.75365958,0.8013651,match_scores_PPL,1,9
33129,33129,1562,Jessica Walter spouse Ron Leibman. Ron Leibman place of birth New York City. Jessica Walter place of birth Brooklyn. Arrested Development cast member Jessica Walter. Jessica Walter domain actor.,inform," Jessica Walter is an actor from Brooklyn, New York City. She is married to Ron Leibman and is best known for her role in Arrested Development.",2,3,(X (X) (X) (X (X))),Jessica Walter Ron Leibman New York City Jessica Walter Brooklyn Jessica Walter Arrested Development,inform,0.6204446554,0.05516783908,18.12650299,8.137888157,0.72693217,match_scores,1,26
33137,33137,1563,Jessica Walter spouse Ron Leibman. Ron Leibman occupation screenwriter. Jessica Walter occupation television actor. Jessica Walter occupation film actor. Jessica Walter domain actor.,inform," Jessica Walter is a television and film actor, married to screenwriter Ron Leibman.",2,3,(X (X) (X) (X (X))),Jessica Walter Ron Leibman screenwriter Jessica Walter television actor Jessica Walter film actor,inform,0.4037457407,0.01321229722,75.68706512,9.782375749,0.85280126,match_scores,1,13
33148,33148,1564,Jessica Walter spouse Ron Leibman. Ron Leibman sex or gender male. Jessica Walter place of birth Brooklyn. Jessica Walter occupation film actor. Jessica Walter domain actor.,inform," Jessica Walter is a film actor from Brooklyn who is married to Ron Leibman, a male.",2,3,(X (X) (X) (X (X))),Jessica Walter Ron Leibman male Jessica Walter Brooklyn Jessica Walter film actor,inform,0.394507736,0.01009907296,99.01898956,7.994607499,0.8130383,match_scores_PPL,1,16
33151,33151,1565,Jessica Walter spouse Ron Leibman. Ron Leibman date of birth 1937. Jessica Walter sex or gender female. Jessica Walter occupation television actor. Jessica Walter domain actor.,inform," Jessica Walter is a female television actor, born in 1937 and married to Ron Leibman.",2,3,(X (X) (X) (X (X))),Jessica Walter Ron Leibman 1937 Jessica Walter female Jessica Walter television actor,inform,0.67837888,0.007942320256,125.9077911,8.513012361,0.8004101,match_scores,1,15
33163,33163,1566,Jessica Walter spouse Ron Leibman. Ron Leibman height average. Jessica Walter occupation stage actor. Jessica Walter occupation voice actor. Jessica Walter domain actor.,inform," Jessica Walter is a stage and voice actor married to Ron Leibman, who is of average height.",2,3,(X (X) (X) (X (X))),Jessica Walter Ron Leibman average Jessica Walter stage actor Jessica Walter voice actor,inform,0.6947283149,0.01120656251,89.23342896,7.535838129,0.804868,match_scores_PPL,1,17
33176,33176,1567,Jessica Walter spouse Ron Leibman. Garden State cast member Ron Leibman. Jessica Walter occupation film actor. Jessica Walter height taller. Jessica Walter domain actor.,inform,Jessica Walter is a film actor who is taller than average. She is married to Ron Leibman and was a cast member in Garden State.,2,3,(X (X) (X) (X (X))),Jessica Walter Ron Leibman Garden State Jessica Walter film actor Jessica Walter taller,inform,0.5519898534,0.01712588924,58.39112854,5.7171691,0.7177187,match_scores,1,25
33183,33183,1568,Jessica Walter spouse Ron Leibman. Linda Lavin spouse Ron Leibman. Jessica Walter place of birth Brooklyn. Jessica Walter occupation stage actor. Jessica Walter domain actor.,inform," Jessica Walter is a stage actor born in Brooklyn. She is married to Ron Leibman, who is also the spouse of Linda Lavin.",2,3,(X (X) (X) (X (X))),Jessica Walter Ron Leibman Linda Lavin Jessica Walter Brooklyn Jessica Walter stage actor,inform,0.6164138913,0.01814209234,55.12043381,5.951000954,0.7540038,match_scores,1,23
33198,33198,1569,Arrested Development cast member Jessica Walter. Arrested Development cast member Charlize Theron. Jessica Walter sex or gender female. Jessica Walter occupation television actor. Jessica Walter domain actor.,inform," Jessica Walter is a female television actor from the cast of Arrested Development, alongside Charlize Theron.",2,3,(X (X) (X) (X (X))),Jessica Walter Arrested Development Charlize Theron Jessica Walter female Jessica Walter television actor,inform,0.6564359665,0.0237320211,42.13716125,8.847487575,0.82644236,match_scores,1,16
33210,33210,1570,Ian Holm spouse Penelope Wilton. Penelope Wilton spouse Daniel Massey. Ian Holm occupation television actor. Ian Holm occupation actor. Ian Holm domain actor.,inform," Ian Holm is an actor and television actor, married to Penelope Wilton who is married to Daniel Massey.",2,3,(X (X) (X) (X (X))),Ian Holm Penelope Wilton Daniel Massey Ian Holm television actor Ian Holm actor,inform,0.3073832989,0.02192931897,45.60105133,7.88727299,0.79717207,match_scores,1,18
15705,15705,1571,Donnie Yen rating highly rated. Donnie Yen spouse Cissy Wang. Cissy Wang date of birth 1981. Donnie Yen domain actor.,give_opinion,I admire Donnie Yen and his wife Cissy Wang who was born in 1981. Donnie Yen's performances have always been highly rated and I think they make a great couple.,3,3,(X (X (X (X))),Donnie Yen highly rated Donnie Yen Cissy Wang 1981,give_opinion,0.97006935,0.02279365975,43.87184906,4.317900024,0.86637384,match_scores,1,30
15718,15718,1572,Donnie Yen rating highly rated. Hero cast member Donnie Yen. Hero cast member Jet Li. Donnie Yen domain actor.,give_opinion,I think Donnie Yen and Jet Li were both great in the movie Hero. Donnie Yen's performance was particularly outstanding and highly rated.,3,3,(X (X (X (X))),Donnie Yen highly rated Donnie Yen Hero Jet Li,give_opinion,0.97059184,0.02048281479,48.82141495,5.606668411,0.8699033,match_scores,1,23
33235,33235,1573,Ian Holm spouse Penelope Wilton. Penelope Wilton sex or gender female. Ian Holm place of birth Goodmayes. Ian Holm height shorter. Ian Holm domain actor.,inform," Ian Holm is a shorter actor born in Goodmayes. He is married to Penelope Wilton, a female.",2,3,(X (X) (X) (X (X))),Ian Holm Penelope Wilton female Ian Holm Goodmayes Ian Holm shorter,inform,0.5127961636,0.0103526743,96.59339905,6.228496954,0.7658123,match_scores,1,17
33248,33248,1574,Ian Holm spouse Penelope Wilton. Penelope Wilton date of birth 1946. Ian Holm occupation stage actor. Ian Holm occupation actor. Ian Holm domain actor.,inform," Ian Holm is an actor and stage actor who is married to Penelope Wilton, born in 1946.",2,3,(X (X) (X) (X (X))),Ian Holm Penelope Wilton 1946 Ian Holm stage actor Ian Holm actor,inform,0.5445553064,0.02622893608,38.1258316,7.535838129,0.82002723,match_scores,1,17
33258,33258,1575,Ian Holm spouse Penelope Wilton. Downton Abbey cast member Penelope Wilton. Ian Holm occupation film actor. Ian Holm sex or gender male. Ian Holm domain actor.,inform," Ian Holm is a male film actor who is married to Penelope Wilton, a cast member of Downton Abbey.",2,3,(X (X) (X) (X (X))),Ian Holm Penelope Wilton Downton Abbey Ian Holm film actor Ian Holm male,inform,0.5873839855,0.03189046606,31.35733414,7.481424186,0.8374261,match_scores,1,19
33268,33268,1576,Ian Holm spouse Penelope Wilton. Daniel Massey spouse Penelope Wilton. Ian Holm height shorter. Ian Holm sex or gender male. Ian Holm domain actor.,inform," Ian Holm is a male actor of shorter height, married to Penelope Wilton.",2,3,(X (X) (X) (X (X))),Ian Holm Penelope Wilton Daniel Massey Ian Holm shorter Ian Holm male,inform,0.3618907928,0.008400722783,119.0373764,8.2259647,0.74329025,match_scores,1,13
33279,33279,1577,Ian Holm place of birth Goodmayes. Ainsley Maitland-Niles place of birth Goodmayes. Ian Holm height shorter. Ian Holm occupation stage actor. Ian Holm domain actor.,inform,Ian Holm is a stage actor born in Goodmayes who is shorter than average.,2,3,(X (X) (X) (X (X))),Ian Holm Goodmayes Ainsley Maitland-Niles Ian Holm shorter Ian Holm stage actor,inform,0.3993616104,0.006589964743,151.7458801,8.2259647,0.69779676,match_scores_PPL,1,14
33286,33286,1578,The Day After Tomorrow cast member Ian Holm. The Day After Tomorrow cast member Jake Gyllenhaal. Ian Holm place of birth Goodmayes. Ian Holm spouse Penelope Wilton. Ian Holm domain actor.,inform,Ian Holm is an actor born in Goodmayes who was part of the cast of The Day After Tomorrow along with Jake Gyllenhaal. He is married to Penelope Wilton.,2,3,(X (X) (X) (X (X))),Ian Holm The Day After Tomorrow Jake Gyllenhaal Ian Holm Goodmayes Ian Holm Penelope Wilton,inform,0.4691595733,0.03834426227,26.07952118,11.49830272,0.7880796,match_scores,1,29
33292,33292,1579,Penelope Wilton spouse Ian Holm. Penelope Wilton spouse Daniel Massey. Ian Holm place of birth Goodmayes. Ian Holm occupation stage actor. Ian Holm domain actor.,inform,Ian Holm is a stage actor born in Goodmayes and is married to Penelope Wilton and Daniel Massey.,2,3,(X (X) (X) (X (X))),Ian Holm Penelope Wilton Daniel Massey Ian Holm Goodmayes Ian Holm stage actor,inform,0.4281416833,0.009983081498,100.1694717,8.339775807,0.80509055,match_scores,1,18
33302,33302,1580,Sara Gilbert place of birth Santa Monica. Armie Hammer place of birth Santa Monica. Sara Gilbert occupation film actor. Sara Gilbert date of birth 1975. Sara Gilbert domain actor.,inform,Sara Gilbert is a film actor born in 1975 in Santa Monica.,2,3,(X (X) (X) (X (X))),Sara Gilbert Santa Monica Armie Hammer Sara Gilbert film actor Sara Gilbert 1975,inform,0.5346314311,0.008390242016,119.1860733,11.1212347,0.8182438,match_scores_PPL,1,12
33313,33313,1581,Sara Gilbert spouse Linda Perry. Linda Perry occupation composer. Sara Gilbert occupation television actor. Sara Gilbert height shorter. Sara Gilbert domain actor.,inform,Sara Gilbert is a television actor who is married to composer Linda Perry. She is of shorter stature.,2,3,(X (X) (X) (X (X))),Sara Gilbert Linda Perry composer Sara Gilbert television actor Sara Gilbert shorter,inform,0.418726027,0.009520827209,105.0328903,7.126955677,0.7689775,match_scores,1,18
33325,33325,1582,Sara Gilbert spouse Linda Perry. Linda Perry place of birth Springfield. The Big Tease cast member Sara Gilbert. Sara Gilbert occupation television actor. Sara Gilbert domain actor.,inform,Sara Gilbert is a television actor married to Linda Perry from Springfield. She was part of the cast of The Big Tease.,2,3,(X (X) (X) (X (X))),Sara Gilbert Linda Perry Springfield Sara Gilbert The Big Tease Sara Gilbert television actor,inform,0.3718081415,0.01475849228,67.75759888,9.950381656,0.7913028,match_scores,1,22
15822,15822,1583,Patty Duke rating highly rated. Prelude to a Kiss cast member Patty Duke. Prelude to a Kiss cast member Stanley Tucci. Patty Duke domain actor.,give_opinion,I think Patty Duke is a highly rated actor and her performance in Prelude to a Kiss alongside Stanley Tucci was impressive.,3,3,(X (X (X (X))),Patty Duke highly rated Patty Duke Prelude to a Kiss Stanley Tucci,give_opinion,0.98075026,0.007160761701,139.6499481,15.41506498,0.8134434,match_scores,1,22
33349,33349,1584,Sara Gilbert spouse Linda Perry. Linda Perry date of birth 1965. Sara Gilbert place of birth Santa Monica. Sara Gilbert sex or gender female. Sara Gilbert domain actor.,inform,Sara Gilbert is a female actor born in 1965 in Santa Monica. She is married to Linda Perry.,2,3,(X (X) (X) (X (X))),Sara Gilbert Linda Perry 1965 Sara Gilbert Santa Monica Sara Gilbert female,inform,0.6017309427,0.01638856831,61.0181427,7.126955677,0.7652693,match_scores_PPL,1,18
33358,33358,1585,Sara Gilbert spouse Linda Perry. They Won't Forget cast member Linda Perry. Sara Gilbert occupation film actor. Sara Gilbert place of birth Santa Monica. Sara Gilbert domain actor.,inform,Sara Gilbert is a film actor born in Santa Monica. She is married to Linda Perry and was a cast member of They Won't Forget.,2,3,(X (X) (X) (X (X))),Sara Gilbert Linda Perry They Won't Forget Sara Gilbert film actor Sara Gilbert Santa Monica,inform,0.3625657856,0.01490643673,67.08511353,9.408196821,0.7751344,match_scores,1,25
33366,33366,1586,The Big Bang Theory cast member Sara Gilbert. The Big Bang Theory cast member Stan Lee. Sara Gilbert sex or gender female. Sara Gilbert date of birth 1975. Sara Gilbert domain actor.,inform,Sara Gilbert is a female actor born in 1975 and is a cast member of The Big Bang Theory alongside Stan Lee.,2,3,(X (X) (X) (X (X))),Sara Gilbert The Big Bang Theory Stan Lee Sara Gilbert female Sara Gilbert 1975,inform,0.5646007657,0.01880881882,53.16654968,14.72821272,0.74257815,match_scores,1,22
33373,33373,1587,Linda Perry spouse Sara Gilbert. Linda Perry occupation composer. Sara Gilbert occupation film actor. Sara Gilbert occupation actor. Sara Gilbert domain actor.,inform,Linda Perry is a composer married to film and television actor Sara Gilbert.,2,3,(X (X) (X) (X (X))),Sara Gilbert Linda Perry composer Sara Gilbert film actor Sara Gilbert actor,inform,0.4312085211,0.006408345243,156.046524,14.45892467,0.822885,match_scores,1,13
33382,33382,1588,Linda Perry spouse Sara Gilbert. Linda Perry place of birth Springfield. Sara Gilbert occupation film actor. Sara Gilbert height shorter. Sara Gilbert domain actor.,inform," Sara Gilbert is a film actor, shorter than average, married to Linda Perry from Springfield.",2,3,(X (X) (X) (X (X))),Sara Gilbert Linda Perry Springfield Sara Gilbert film actor Sara Gilbert shorter,inform,0.426867187,0.004412932391,226.6066895,7.994607499,0.79197097,match_scores,1,15
33398,33398,1589,Linda Perry spouse Sara Gilbert. Linda Perry sex or gender female. Sara Gilbert occupation film actor. The Big Tease cast member Sara Gilbert. Sara Gilbert domain actor.,inform," Linda Perry is a female, married to film actor Sara Gilbert. Sara Gilbert is best known for her role in The Big Tease.",2,3,(X (X) (X) (X (X))),Sara Gilbert Linda Perry female Sara Gilbert film actor Sara Gilbert The Big Tease,inform,0.4086483717,0.01691761215,59.1099968,16.27934873,0.9124012,match_scores,1,23
