mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Jodie Comer], date of birth[1993], awards received[Primetime Emmy Award for Outstanding Lead Actress in a Drama Series])",Jodie Comer date of birth 1993. Jodie Comer awards received Primetime Emmy Award for Outstanding Lead Actress in a Drama Series. Jodie Comer domain tv actor.,Jodie Comer 1993 'Primetime Emmy Award For Outstanding Lead Actress In A Drama Series', Jodie Comer is a tv actor born in 1993 who won the Primetime Emmy Award for Outstanding Lead Actress in a Drama Series.,inform,tv actors,1,3
"inform(name[Jennifer Morrison], date of birth[1979], gender[female], rating[moderately rated])",Jennifer Morrison date of birth 1979. Jennifer Morrison gender female. Jennifer Morrison rating moderately rated. Jennifer Morrison domain tv actor.,Jennifer Morrison 1979 Female Moderately Rated, Jennifer Morrison is a moderately rated female tv actor born in 1979.,inform,tv actors,1,4
"inform(name[Rami Malek], gender[male], date of birth[1981], place of birth[Los Angeles], height[average], awards received[Primetime Emmy Award for Outstanding Lead Actor in a Drama Series], rating[top rated])",Rami Malek gender male. Rami Malek date of birth 1981. Rami Malek place of birth Los Angeles. Rami Malek height average. Rami Malek awards received Primetime Emmy Award for Outstanding Lead Actor in a Drama Series. Rami Malek rating top rated. Rami Malek domain tv actor.,Rami Malek Male 1981 Los Angeles Average 'Primetime Emmy Award For Outstanding Lead Actor In A Drama Series' Top Rated, Rami Malek is a top rated male tv actor born in 1981 in Los Angeles with an average height. He won the Primetime Emmy Award for Outstanding Lead Actor in a Drama Series.,inform,tv actors,1,7
"inform(name[Pedro Pascal], gender[male], date of birth[1975], place of birth[Santiago], height[average], awards received[Los Angeles Drama Critics Circle Award], rating[highly_rated])",Pedro Pascal gender male. Pedro Pascal date of birth 1975. Pedro Pascal place of birth Santiago. Pedro Pascal height average. Pedro Pascal awards received Los Angeles Drama Critics Circle Award. Pedro Pascal rating highly_rated. Pedro Pascal domain tv actor.,Pedro Pascal Male 1975 Santiago Average 'Los Angeles Drama Critics Circle Award' Highly Rated, Pedro Pascal is a highly rated male tv actor born in 1975 in Santiago with an average height. He won the Los Angeles Drama Critics Circle Award.,inform,tv actors,1,7
"inform(name[Lauren Cohan], rating[lower rated], cast member[of The Walking Dead], place of birth[New Jersey])",Lauren Cohan rating lower rated. Lauren Cohan cast member of The Walking Dead. Lauren Cohan place of birth New Jersey. Lauren Cohan domain tv actor.,Lauren Cohan Lower Rated 'The Walking Dead' New Jersey, Lauren Cohan is a lower rated tv actor from New Jersey and a cast member of The Walking Dead.,inform,tv actors,1,4
"inform(name[Kit Harington], date of birth[1986], place of birth[Acton], rating[highly rated])",Kit Harington date of birth 1986. Kit Harington place of birth Acton. Kit Harington rating highly rated. Kit Harington domain tv actor.,Kit Harington 1986 Acton Highly Rated, Kit Harington is a highly rated tv actor born in 1986 in Acton.,inform,tv actors,1,4
"inform(name[Andrew Lincoln], height[average], rating[highly_rated], awards received[Saturn Award for Best Actor on Television], cast member[of The Walking Dead], place of birth[London], date of birth[1973])",Andrew Lincoln height average. Andrew Lincoln rating highly_rated. Andrew Lincoln awards received Saturn Award for Best Actor on Television. Andrew Lincoln cast member of The Walking Dead. Andrew Lincoln place of birth London. Andrew Lincoln date of birth 1973. Andrew Lincoln domain tv actor.,Andrew Lincoln Average Highly Rated 'Saturn Award For Best Actor On Television' 'The Walking Dead' London 1973, Andrew Lincoln is a highly rated tv actor born in London in 1973 of average height. He is a cast member of The Walking Dead and won the Saturn Award for Best Actor on Television.,inform,tv actors,1,7
"inform(name[Johnny Galecki], awards received[Theatre World Award], rating[top rated], height[average], gender[male], place of birth[Bree], date of birth[1975])",Johnny Galecki awards received Theatre World Award. Johnny Galecki rating top rated. Johnny Galecki height average. Johnny Galecki gender male. Johnny Galecki place of birth Bree. Johnny Galecki date of birth 1975. Johnny Galecki domain tv actor.,Johnny Galecki 'Theatre World Award' Top Rated Average Male Bree 1975, Johnny Galecki is a top rated male tv actor born in 1975 in Bree with an average height. He has won the Theatre World Award.,inform,tv actors,1,7
"inform(name[Lena Headey], gender[female], spouse[Peter Loughran])",Lena Headey gender female. Lena Headey spouse Peter Loughran. Lena Headey domain tv actor.,Lena Headey Female Peter Loughran," Lena Headey is a female tv actor, married to Peter Loughran.",inform,tv actors,1,3
"inform(name[Jennifer Morrison], height[average], rating[moderately rated], gender[female], place of birth[Chicago], date of birth[1979])",Jennifer Morrison height average. Jennifer Morrison rating moderately rated. Jennifer Morrison gender female. Jennifer Morrison place of birth Chicago. Jennifer Morrison date of birth 1979. Jennifer Morrison domain tv actor.,Jennifer Morrison Average Moderately Rated Female Chicago 1979," Jennifer Morrison is a moderately rated female tv actor from Chicago, born in 1979 with an average height.",inform,tv actors,1,6
"inform(name[Lauren German], cast member[of Lucifer], place of birth[Huntington Beach], rating[lower rated])",Lauren German cast member of Lucifer. Lauren German place of birth Huntington Beach. Lauren German rating lower rated. Lauren German domain tv actor.,Lauren German 'Lucifer' Huntington Beach Lower Rated," Lauren German is a lower rated tv actor, cast member of Lucifer, from Huntington Beach.",inform,tv actors,1,4
"inform(name[Chris Pratt], rating[highly_rated], cast member[of Jurassic World])",Chris Pratt rating highly_rated. Chris Pratt cast member of Jurassic World. Chris Pratt domain tv actor.,Chris Pratt Highly Rated 'Jurassic World', Chris Pratt is a highly rated tv actor and a cast member of Jurassic World.,inform,tv actors,1,3
"inform(name[Billy Bob Thornton], gender[male], date of birth[1955], place of birth[Hot Springs])",Billy Bob Thornton gender male. Billy Bob Thornton date of birth 1955. Billy Bob Thornton place of birth Hot Springs. Billy Bob Thornton domain tv actor.,Billy Bob Thornton Male 1955 Hot Springs, Billy Bob Thornton is a male tv actor born in 1955 in Hot Springs.,inform,tv actors,1,4
"inform(name[Nikolaj Coster-Waldau], rating[highly rated], place of birth[Rudkøbing], spouse[Nukâka Coster-Waldau])",Nikolaj Coster-Waldau rating highly rated. Nikolaj Coster-Waldau place of birth Rudkøbing. Nikolaj Coster-Waldau spouse Nukâka Coster-Waldau. Nikolaj Coster-Waldau domain tv actor.,Nikolaj Coster-Waldau Highly Rated Rudkøbing Nukâka Coster-Waldau, Nikolaj Coster-Waldau is a highly rated tv actor from Rudkøbing. He is married to Nukâka Coster-Waldau.,inform,tv actors,1,4
"inform(name[Jodie Comer], rating[top rated])",Jodie Comer rating top rated. Jodie Comer domain tv actor.,Jodie Comer Top Rated, Jodie Comer is a top rated tv actor.,inform,tv actors,1,2
"inform(name[Emilia Clarke], height[average], gender[female], date of birth[1986], awards received[Poppy Awards], place of birth[London])",Emilia Clarke height average. Emilia Clarke gender female. Emilia Clarke date of birth 1986. Emilia Clarke awards received Poppy Awards. Emilia Clarke place of birth London. Emilia Clarke domain tv actor.,Emilia Clarke Average Female 1986 'Poppy Awards' London, Emilia Clarke is a female tv actor born in London in 1986 of average height. She won the Poppy Awards.,inform,tv actors,1,6
"inform(name[Milo Ventimiglia], place of birth[Anaheim], gender[male], height[average])",Milo Ventimiglia place of birth Anaheim. Milo Ventimiglia gender male. Milo Ventimiglia height average. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Anaheim Male Average, Milo Ventimiglia is a male tv actor from Anaheim with an average height.,inform,tv actors,1,4
"inform(name[Justin Hartley], height[average], spouse[Chrishell Stause], rating[highly rated], date of birth[1977])",Justin Hartley height average. Justin Hartley spouse Chrishell Stause. Justin Hartley rating highly rated. Justin Hartley date of birth 1977. Justin Hartley domain tv actor.,Justin Hartley Average Chrishell Stause Highly Rated 1977, Justin Hartley is a highly rated tv actor born in 1977 of average height. He is married to Chrishell Stause.,inform,tv actors,1,5
"inform(name[Finn Wolfhard], place of birth[Vancouver], gender[male], rating[highly rated], height[average])",Finn Wolfhard place of birth Vancouver. Finn Wolfhard gender male. Finn Wolfhard rating highly rated. Finn Wolfhard height average. Finn Wolfhard domain tv actor.,Finn Wolfhard Vancouver Male Highly Rated Average, Finn Wolfhard is a highly rated male tv actor from Vancouver of average height.,inform,tv actors,1,5
"inform(name[Pedro Pascal], height[average], awards received[MTV Movie Award for Best Hero], place of birth[Santiago], gender[male], date of birth[1975], rating[highly_rated])",Pedro Pascal height average. Pedro Pascal awards received MTV Movie Award for Best Hero. Pedro Pascal place of birth Santiago. Pedro Pascal gender male. Pedro Pascal date of birth 1975. Pedro Pascal rating highly_rated. Pedro Pascal domain tv actor.,Pedro Pascal Average 'Mtv Movie Award For Best Hero' Santiago Male 1975 Highly Rated, Pedro Pascal is a highly rated male tv actor born in 1975 in Santiago with an average height. He has won the MTV Movie Award for Best Hero.,inform,tv actors,1,7
"inform(name[Eva Green], awards received[Empire Award for Best Newcomer], rating[highly_rated], cast member[of The Golden Compass])",Eva Green awards received Empire Award for Best Newcomer. Eva Green rating highly_rated. Eva Green cast member of The Golden Compass. Eva Green domain tv actor.,Eva Green 'Empire Award For Best Newcomer' Highly Rated 'The Golden Compass', Eva Green is a highly rated tv actor who won the Empire Award for Best Newcomer and is a cast member of The Golden Compass.,inform,tv actors,1,4
"inform(name[Ginnifer Goodwin], rating[moderately rated], gender[female], date of birth[1978], height[average])",Ginnifer Goodwin rating moderately rated. Ginnifer Goodwin gender female. Ginnifer Goodwin date of birth 1978. Ginnifer Goodwin height average. Ginnifer Goodwin domain tv actor.,Ginnifer Goodwin Moderately Rated Female 1978 Average, Ginnifer Goodwin is a moderately rated female tv actor born in 1978 with an average height.,inform,tv actors,1,5
"inform(name[Lana Parrilla], date of birth[1977], height[average], spouse[Nadie], place of birth[Brooklyn], gender[female])",Lana Parrilla date of birth 1977. Lana Parrilla height average. Lana Parrilla spouse Nadie. Lana Parrilla place of birth Brooklyn. Lana Parrilla gender female. Lana Parrilla domain tv actor.,Lana Parrilla 1977 Average Nadie Brooklyn Female," Lana Parrilla is a female tv actor, born in 1977 in Brooklyn of average height. She is married to Nadie.",inform,tv actors,1,6
"inform(name[Kevin Alejandro], rating[moderately rated], height[average])",Kevin Alejandro rating moderately rated. Kevin Alejandro height average. Kevin Alejandro domain tv actor.,Kevin Alejandro Moderately Rated Average, Kevin Alejandro is a moderately rated tv actor of average height.,inform,tv actors,1,3
"inform(name[Justin Hartley], height[average], gender[male], place of birth[Knoxville], spouse[Chrishell Stause], rating[highly rated])",Justin Hartley height average. Justin Hartley gender male. Justin Hartley place of birth Knoxville. Justin Hartley spouse Chrishell Stause. Justin Hartley rating highly rated. Justin Hartley domain tv actor.,Justin Hartley Average Male Knoxville Chrishell Stause Highly Rated, Justin Hartley is a highly rated male tv actor of average height from Knoxville. He is married to Chrishell Stause.,inform,tv actors,1,6
"inform(name[Finn Wolfhard], place of birth[Vancouver], rating[highly rated])",Finn Wolfhard place of birth Vancouver. Finn Wolfhard rating highly rated. Finn Wolfhard domain tv actor.,Finn Wolfhard Vancouver Highly Rated, Finn Wolfhard is a highly rated tv actor from Vancouver.,inform,tv actors,1,3
"inform(name[Sterling K. Brown], rating[top rated], gender[male], awards received[Golden Globe Award], date of birth[1976], height[average], spouse[Ryan Michelle Bathe])",Sterling K. Brown rating top rated. Sterling K. Brown gender male. Sterling K. Brown awards received Golden Globe Award. Sterling K. Brown date of birth 1976. Sterling K. Brown height average. Sterling K. Brown spouse Ryan Michelle Bathe. Sterling K. Brown domain tv actor.,Sterling K. Brown Top Rated Male 'Golden Globe Award' 1976 Average Ryan Michelle Bathe, Sterling K. Brown is a top rated male tv actor born in 1976 of average height. He won a Golden Globe Award and is married to Ryan Michelle Bathe.,inform,tv actors,1,7
"inform(name[Finn Wolfhard], date of birth[2002], height[average])",Finn Wolfhard date of birth 2002. Finn Wolfhard height average. Finn Wolfhard domain tv actor.,Finn Wolfhard 2002 Average, Finn Wolfhard is a tv actor born in 2002 and of average height.,inform,tv actors,1,3
