mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Battle Masters], genre[fantasy], instance of[Board game], based on[Warhammer], publication year[1992], maximum number of players[2], minimum number of players[2], average rating[average])",Battle Masters genre fantasy. Battle Masters instance of board game. Battle Masters based on Warhammer. Battle Masters publication year 1992. Battle Masters maximum number of players 2. Battle Masters minimum number of players 2. Battle Masters average rating average. Battle Masters domain board game.,Battle Masters Fantasy Board Game Warhammer 1992 2 2 Average,Battle Masters is a 1992 fantasy board game based on Warhammer. It requires two players and has an average rating.,inform,boardgames,1,8
"inform(name[Punaisten ja valkoisten taistelu Suomessa 1918], genre[wargame], instance of[Board game], complexity rating[simple], minimum number of players[2], maximum number of players[2])",Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 instance of board game. Punaisten ja valkoisten taistelu Suomessa 1918 complexity rating simple. Punaisten ja valkoisten taistelu Suomessa 1918 minimum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 maximum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Wargame Board Game Simple 2 2,Punaisten ja valkoisten taistelu Suomessa 1918 is a simple wargame board game for 2 players.,inform,boardgames,1,6
"give_opinion(name[Enchanted Forest], average rating[average], maximum number of players[6])",Enchanted Forest average rating average. Enchanted Forest maximum number of players 6. Enchanted Forest minimum playing time 30. Enchanted Forest domain board game.,Enchanted Forest Average 6 30," Enchanted Forest is an average board game, but I like the maximum number of players of 6 and the minimum playing time of 30 minutes.",give_opinion,boardgames,1,4
"confirm(name[Mystery Motive for Murder], developer[Bruce Glassco], genre[mystery fiction])",Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Bruce Glassco Mystery Fiction,Are you talking about Bruce Glassco's Mystery Motive for Murder board game in the mystery fiction genre?,confirm,boardgames,1,3
"inform(name[Twilight Struggle], genre[board wargame], publisher[GMT Games], average rating[excellent], minimum number of players[2])",Twilight Struggle genre board wargame. Twilight Struggle publisher GMT Games. Twilight Struggle average rating excellent. Twilight Struggle minimum number of players 2. Twilight Struggle domain board game.,Twilight Struggle Board Wargame Gmt Games Excellent 2,Twilight Struggle is an excellent board wargame published by GMT Games for a minimum of two players.,inform,boardgames,1,5
"inform(name[Enchanted Forest], genre[fantasy], publisher[Ravensburger], developer[Michel Matschoss], instance of[Board game])",Enchanted Forest genre fantasy. Enchanted Forest publisher Ravensburger. Enchanted Forest developer Michel Matschoss. Enchanted Forest minimum playing time 30. Enchanted Forest instance of board game. Enchanted Forest domain board game.,Enchanted Forest Fantasy Ravensburger Michel Matschoss 30 Board Game,Enchanted Forest is a fantasy board game published by Ravensburger and developed by Michel Matschoss. It has a minimum playing time of 30 minutes.,inform,boardgames,1,6
"inform(name[Twilight Struggle], genre[board wargame], maximum number of players[2], complexity rating[advanced], minimum number of players[2])",Twilight Struggle genre board wargame. Twilight Struggle maximum number of players 2. Twilight Struggle complexity rating advanced. Twilight Struggle minimum number of players 2. Twilight Struggle domain board game.,Twilight Struggle Board Wargame 2 Advanced 2,Twilight Struggle is an advanced board wargame for 2 players.,inform,boardgames,1,5
"give_opinion(name[Crossings], average rating[average], instance of[Board game], genre[abstract strategy game])",Crossings average rating average. Crossings instance of board game. Crossings genre abstract strategy game. Crossings domain board game.,Crossings Average Board Game Abstract Strategy Game," Crossings is an average board game, and its abstract strategy game genre makes it an interesting challenge.",give_opinion,boardgames,1,4
"confirm(name[Betrayal at House on the Hill], genre[cooperative Board game], developer[Bruce Glassco])",Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Cooperative Board Game Bruce Glassco,"
Are you talking about Bruce Glassco's cooperative board game, Betrayal at House on the Hill?",confirm,boardgames,1,3
"confirm(name[Risk], instance of[Board game])",Risk instance of board game. Risk domain board game.,Risk Board Game,"
Are you talking about the board game Risk?",confirm,boardgames,1,2
"inform(name[Sherlock Holmes Consulting Detective], genre[deduction game], publication year[1981], average rating[excellent], game mechanics[deductive reasoning], instance of[Board game], complexity rating[complex])",Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective publication year 1981. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective instance of board game. Sherlock Holmes Consulting Detective complexity rating complex. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Deduction Game 1981 Excellent Deductive Reasoning Board Game Complex,Sherlock Holmes Consulting Detective is a 1981 deduction board game with an excellent rating and complex game mechanics of deductive reasoning.,inform,boardgames,1,7
"inform(name[Yomi], genre[card game], complexity rating[complex], average rating[average], maximum number of players[2], instance of[Board game])",Yomi genre card game. Yomi complexity rating complex. Yomi average rating average. Yomi minimum playing time 30. Yomi maximum number of players 2. Yomi instance of board game. Yomi domain board game.,Yomi Card Game Complex Average 30 2 Board Game,Yomi is a complex card board game that can be played with two players in a minimum of 30 minutes. It has an average rating.,inform,boardgames,1,7
"confirm(name[HeroQuest], publisher[Games Workshop])",HeroQuest publisher Games Workshop. HeroQuest domain board game.,Heroquest Games Workshop," Are you talking about the board game HeroQuest, published by Games Workshop?",confirm,boardgames,1,2
"suggest(name[Sherlock Holmes Consulting Detective], publisher[Space Cowboys])",Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Space Cowboys," Have you ever played a board game published by Space Cowboys, like Sherlock Holmes Consulting Detective?",suggest,boardgames,1,2
"inform(name[War of 1812], genre[wargame], average rating[average], maximum number of players[2], minimum number of players[2], publication year[1973])",War of 1812 genre wargame. War of 1812 average rating average. War of 1812 maximum number of players 2. War of 1812 minimum number of players 2. War of 1812 publication year 1973. War of 1812 domain board game.,War Of 1812 Wargame Average 2 2 1973,War of 1812 is a wargame board game published in 1973 with an average rating. It requires 2 players.,inform,boardgames,1,6
"give_opinion(name[Mangala], average rating[average], based on[mancala], genre[abstract strategy game])",Mangala average rating average. Mangala based on mancala. Mangala genre abstract strategy game. Mangala domain board game.,Mangala Average Mancala Abstract Strategy Game,Mangala is an average board game based on the ancient game of mancala. It's an interesting take on an abstract strategy game.,give_opinion,boardgames,1,4
"confirm(name[Battle Masters], publication year[1992], instance of[Board game])",Battle Masters publication year 1992. Battle Masters instance of board game. Battle Masters domain board game.,Battle Masters 1992 Board Game," Are you talking about the board game Battle Masters, published in 1992?",confirm,boardgames,1,3
"suggest(name[Yomi], instance of[Board game], maximum number of players[2])",Yomi instance of board game. Yomi maximum number of players 2. Yomi domain board game.,Yomi Board Game 2," Have you ever played a board game for two players, like Yomi?",suggest,boardgames,1,3
"suggest(name[Thurn and Taxis], maximum number of players[4])",Thurn and Taxis maximum number of players 4. Thurn and Taxis domain board game.,Thurn And Taxis 4," Do you like playing board games with a maximum of four players, like Thurn and Taxis?",suggest,boardgames,1,2
"request_explanation(genre[board wargame], average rating[average], instance of[Board game])",board game genre board wargame. board game average rating average. board game instance of board game. board game domain board game.,Board Wargame Average Board Game,What makes board wargames an average board game for you?,request_explanation,boardgames,1,3
