index,mr_new,da,text,num_hops,num_triples,pseudo_mr,pred,probs,LM_prob,PPL,pseudo_bleu,scores,criteria,da_acc,length
1146,"Black Earth Rising review score average. Black Earth Rising cast member Olivier Rabourdin, John Goodman. Black Earth Rising screenwriter Hugo Blick. Black Earth Rising domain tv.",verify_attribute,"You said Black Earth Rising was just average. Do you usually find tv shows with Olivier Rabourdin, John Goodman, and Hugo Blick to be mediocre?",1,4,"Black Earth Rising Average 'Olivier Rabourdin', 'John Goodman' 'Hugo Blick'",verify_attribute,0.9742877483,0.007483941489,133.6194305,5.146852384,0.6428841,match_scores,1,25
1147,"Yellowstone genre drama television series. Yellowstone character Thomas Rainwater, Dan Jenkins. Yellowstone screenwriter Taylor Sheridan. Yellowstone domain tv.",inform,"Yellowstone is a drama television series starring Thomas Rainwater and Dan Jenkins, written by Taylor Sheridan.",1,4,"Yellowstone 'Drama Television Series' 'Thomas Rainwater', 'Dan Jenkins' 'Taylor Sheridan'",inform,0.9770778418,0.005517730981,181.2339172,2.554049666,0.75795627,match_scores_PPL,1,16
1148,Bordertown review score average. Bordertown character Kari Sorjonen. Bordertown screenwriter Miikko Oikkonen. Bordertown domain tv.,verify_attribute,You said that Bordertown was just ok. Do you usually find Miikko Oikkonen's shows with Kari Sorjonen to be average?,1,4,Bordertown Average 'Kari Sorjonen' 'Miikko Oikkonen',verify_attribute,0.9648218751,0.005239110355,190.8721008,1.727223799,0.8562794,match_scores,1,20
1149,"Angel genre werewolf television program. Angel creator Joss Whedon. Angel cast member Eric Lange, Jeffrey Dean Morgan’. Angel awards received None. Angel domain tv.",inform,"Angel is a werewolf television program created by Joss Whedon, starring Eric Lange and Jeffrey Dean Morgan’. It has not won any awards.",1,5,"Angel 'Werewolf Television Program' 'Joss Whedon' 'Eric Lange', 'Jeffrey Dean Morgan’ 'None'",inform,0.976105094,0.01270598563,78.70306396,3.435812002,0.6942923,match_scores,1,23
1150,"Devils review score average. Devils genre financial thriller. Devils character Claire Stuart, Oliver Harris. Devils domain tv.",verify_attribute,You said Devils was just ok. Do you usually think financial thrillers starring Claire Stuart and Oliver Harris are average?,1,4,"Devils Average 'Financial Thriller' 'Claire Stuart', 'Oliver Harris'",verify_attribute,0.971860826,0.001821017053,549.1436768,1.727223799,0.69871193,match_scores,1,20
1151,"Lonesome Dove review score average. Lonesome Dove character Lippy Jones, Captain Augustus Gus McCrae. Lonesome Dove genre television series based on a novel. Lonesome Dove domain tv.",verify_attribute,You said Lonesome Dove was just average. Do you usually find television series based on novels involving Lippy Jones and Captain Augustus Gus McCrae to be mediocre?,1,4,"Lonesome Dove Average 'Lippy Jones', 'Captain Augustus Gus Mccrae' 'Television Series Based On A Novel'",verify_attribute,0.9811923504,0.005047642051,198.1123047,3.639374222,0.74621046,match_scores,1,27
1152,"Angel genre fantasy television series. Angel screenwriter Joss Whedon. Angel character Jasmine, Nina Ash. Angel review score average. Angel creator Joss Whedon. Angel cast member Jeffrey Dean Morgan’, Christian Kane. Angel domain tv.",inform,"Angel is an average-rated fantasy television series created by Joss Whedon and written by Joss Whedon, starring Jeffrey Dean Morgan’, Christian Kane, Jasmine, and Nina Ash.",1,7,"Angel 'Fantasy Television Series' 'Joss Whedon' 'Jasmine', 'Nina Ash' Average 'Joss Whedon' 'Jeffrey Dean Morgan’, 'Christian Kane'",inform,0.9846935272,0.01471434159,67.96090698,5.072624987,0.6617881,match_scores_PPL,1,26
1153,"The Empress genre historical television series. The Empress screenwriter Bernd Lange. The Empress character Duke Maximilian Joseph, Duke in Bavaria. The Empress awards received None. The Empress domain tv.",inform,"The Empress is a historical television series written by Bernd Lange, starring Duke Maximilian Joseph, Duke in Bavaria. It hasn't won any awards.",1,5,"The Empress 'Historical Television Series' 'Bernd Lange' 'Duke Maximilian Joseph, Duke In Bavaria' 'None'",inform,0.9784020782,0.0159224432,62.80443192,10.33209091,0.7251221,match_scores,1,23
1154,"The I-Land review score average. The I-Land cast member Kyle Schmid, Michelle Veintimilla. The I-Land screenwriter Neil LaBute. The I-Land domain tv.",verify_attribute,You said The I-Land was just average. Do you usually think Neil LaBute's shows starring Kyle Schmid and Michelle Veintimilla are mediocre?,1,4,"The I-Land Average 'Kyle Schmid', 'Michelle Veintimilla' 'Neil Labute'",verify_attribute,0.9855898023,0.002754524985,363.0390015,3.146586962,0.7231307,match_scores,1,22
1155,"Self Made: Inspired by the Life of Madam C. J. Walker review score average. Self Made: Inspired by the Life of Madam C. J. Walker cast member Carmen Ejogo, Garrett Morris. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.",verify_attribute,You said Self Made: Inspired by the Life of Madam C. J. Walker was just average. Do you think the same about shows starring Carmen Ejogo and Garrett Morris?,1,9,"Self Made: Inspired By The Life Of Madam C. J. Walker Average 'Carmen Ejogo', 'Garrett Morris'",verify_attribute,0.9841157794,0.01032885804,96.81612396,20.87119646,0.7210288,match_scores,1,29
1156,"Bleak House genre television series based on a novel. Bleak House character Rev. Mr. Chadband, Esther Summerson. Bleak House review score average. Bleak House screenwriter Andrew Davies. Bleak House domain tv.",inform,"Bleak House is an average-rated television series based on the novel of the same name, written by Andrew Davies, starring Rev. Mr. Chadband and Esther Summerson.",1,7,"Bleak House 'Television Series Based On A Novel' 'Rev. Mr. Chadband', 'Esther Summerson' Average 'Andrew Davies'",inform,0.9514696002,0.01975555753,50.6186676,5.875581881,0.7496783,match_scores,1,26
1157,Stargirl review score good. Stargirl awards received Saturn Award for Best Performance by a Younger Actor in a Television Series. Stargirl screenwriter Geoff Johns. Stargirl domain tv.,verify_attribute,You said Stargirl was good and it won a Saturn Award for Best Performance by a Younger Actor in a Television Series. Do you usually find Geoff Johns' tv shows to be of high quality?,1,4,Stargirl Good 'Saturn Award For Best Performance By A Younger Actor In A Television Series' 'Geoff Johns',verify_attribute,0.9856593013,0.01662568446,60.14789963,3.351542279,0.75994384,match_scores,1,35
1158,True Detective review score average. True Detective screenwriter Nic Pizzolatto. True Detective genre crime television series. True Detective domain tv.,verify_attribute,You said True Detective was average. Do you usually find Nic Pizzolatto's crime TV series to be mediocre?,1,4,True Detective Average 'Nic Pizzolatto' 'Crime Television Series',verify_attribute,0.9832291007,0.01555959434,64.26902771,3.829206138,0.7831519,match_scores,1,18
1159,"Star Trek: Picard genre science fiction television series. Star Trek: Picard cast member Tamlyn Tomita, Nikita Ramsey. Star Trek: Picard domain tv.",inform,Star Trek: Picard is a science fiction television series starring Tamlyn Tomita and Nikita Ramsey.,1,3,"Star Trek: Picard 'Science Fiction Television Series' 'Tamlyn Tomita', 'Nikita Ramsey'",inform,0.9821947217,0.006616728887,151.1320801,14.31712315,0.84609586,match_scores_PPL,1,15
1160,"Dae Jang Geum genre historical fiction. Dae Jang Geum character Jungjong of Joseon, Jang-geum. Dae Jang Geum review score poor. Dae Jang Geum domain tv.",inform,"Dae Jang Geum is a historical fiction featuring Jungjong of Joseon and Jang-geum, with a poor rating.",1,4,"Dae Jang Geum 'Historical Fiction' 'Jungjong Of Joseon', 'Jang-Geum' Poor",inform,0.9923557043,0.007440604931,134.3976746,8.097785064,0.81556,match_scores,1,17
1161,Ms. Marvel review score average. Ms. Marvel genre coming-of-age film. Ms. Marvel domain tv.,verify_attribute,You said Ms. Marvel was just average. Do you usually think that coming-of-age films on TV are mediocre?,1,6,Ms. Marvel Average 'Coming-Of-Age Film',verify_attribute,0.9791234732,0.01340040351,74.62461853,6.760229885,0.7073841,match_scores,1,18
1162,The Big Bang Theory review score excellent. The Big Bang Theory genre American television sitcom. The Big Bang Theory creator Mark Cendrowski. The Big Bang Theory domain tv.,verify_attribute,You said that The Big Bang Theory was excellent. Do you usually love Mark Cendrowski's American television sitcoms?,1,4,The Big Bang Theory Excellent 'American Television Sitcom' 'Mark Cendrowski',verify_attribute,0.9823893309,0.008287350107,120.6658325,11.98606296,0.8264107,match_scores,1,18
1163,"Self Made: Inspired by the Life of Madam C. J. Walker genre drama film. Self Made: Inspired by the Life of Madam C. J. Walker character C. J., W.E.B. DuBois. Self Made: Inspired by the Life of Madam C. J. Walker review score average. Self Made: Inspired by the Life of Madam C. J. Walker screenwriter ""ALelia Bundles"". Self Made: Inspired by the Life of Madam C. J. Walker domain tv.",inform,"Self Made: Inspired by the Life of Madam C. J. Walker is an average-rated drama film starring C. J. and W.E.B. DuBois, written by ""ALelia Bundles"".",1,20,"Self Made: Inspired By The Life Of Madam C. J. Walker 'Drama Film' 'C. J.', 'W.E.B. Dubois' Average ""A'Lelia Bundles""",inform,0.9722763896,0.01595133596,62.69067383,31.16844291,0.8311273,match_scores,1,26
1164,"The I-Land genre adventure television series. The I-Land awards received None. The I-Land cast member Victor Slezak, Sibylla Deen. The I-Land screenwriter Neil LaBute. The I-Land domain tv.",inform,"The I-Land is an adventure television series starring Victor Slezak and Sibylla Deen, written by Neil LaBute, without any awards.",1,5,"The I-Land 'Adventure Television Series' 'None' 'Victor Slezak', 'Sibylla Deen' 'Neil Labute'",inform,0.9911240339,0.007220380476,138.4968567,3.644667089,0.6331286,match_scores,1,20
1165,"1899 review score average. 1899 character Angel, Maura Singleton. 1899 domain tv.",verify_attribute,You said 1899 was just average. Do you usually think shows featuring Angel and Maura Singleton are mediocre?,1,3,"1899 Average 'Angel', 'Maura Singleton'",verify_attribute,0.9816601276,0.00266744098,374.8911438,1.914603069,0.6803831,match_scores,1,18
1166,Angel review score average. Angel genre werewolf television program. Angel domain tv.,verify_attribute,You said Angel was just an average werewolf television program. Do you usually think most werewolf TV shows are just okay?,1,3,Angel Average 'Werewolf Television Program',verify_attribute,0.9789733291,0.01049020365,95.327034,1.646664242,0.72311884,match_scores,1,21
1167,"Downton Abbey review score average. Downton Abbey creator Brian Kelly, Jeremy Webb. Downton Abbey cast member Raquel Cassidy, Christine Lohr. Downton Abbey domain tv.",verify_attribute,You said Downton Abbey was just okay. Do you usually find Brian Kelly and Jeremy Webb's shows starring Raquel Cassidy and Christine Lohr to be average?,1,4,"Downton Abbey Average 'Brian Kelly', 'Jeremy Webb' 'Raquel Cassidy', 'Christine Lohr'",verify_attribute,0.9840164185,0.005734302374,174.3891296,2.670706812,0.73374176,match_scores,1,26
1168,"Ms. Marvel review score average. Ms. Marvel character Yusuf Khan, Nakia Bahadir. Ms. Marvel screenwriter Fatimah Asghar. Ms. Marvel domain tv.",verify_attribute,"You said Ms. Marvel was just average. Do you usually find shows with Yusuf Khan, Nakia Bahadir, and Fatimah Asghar's work to be mediocre?",1,8,"Ms. Marvel Average 'Yusuf Khan', 'Nakia Bahadir' 'Fatimah Asghar'",verify_attribute,0.9786631465,0.009422253648,106.1317215,5.146852384,0.72270083,match_scores,1,24
1169,Bordertown review score average. Bordertown genre drama fiction. Bordertown domain tv.,verify_attribute,You said Bordertown was just an average drama fiction show. Do you usually find drama fiction shows to be mediocre?,1,3,Bordertown Average 'Drama Fiction',verify_attribute,0.9716500044,0.01179096619,84.81069183,1.727223799,0.7272425,match_scores,1,20
1170,"Peacemaker genre action television series. Peacemaker review score average. Peacemaker awards received None. Peacemaker creator James Gunn. Peacemaker cast member Christopher Heyerdahl, Steve Agee. Peacemaker screenwriter James Gunn. Peacemaker domain tv.",inform,"Peacemaker is an average-rated action television series created by James Gunn, starring Christopher Heyerdahl and Steve Agee, and written by James Gunn.",1,7,"Peacemaker 'Action Television Series' Average 'None' 'James Gunn' 'Christopher Heyerdahl', 'Steve Agee' 'James Gunn'",inform,0.9939476252,0.02916072046,34.29270554,1.79117106,0.74464035,match_scores_PPL,1,22
1171,"Downton Abbey review score average. Downton Abbey creator Edward Hall, Lu Yue. Downton Abbey screenwriter Julian Fellowes. Downton Abbey domain tv.",verify_attribute,"You said Downton Abbey was mediocre. Do you usually find Edward Hall, Lu Yue and Julian Fellowes' TV shows to be average?",1,4,"Downton Abbey Average 'Edward Hall', 'Lu Yue' 'Julian Fellowes'",verify_attribute,0.9786185026,0.007554531624,132.3708801,3.582342119,0.7554677,match_scores,1,22
1172,"Ekaterina review score average. Ekaterina character Alexey Razumovsky, Aleksey Obreskov. Ekaterina domain tv.",verify_attribute,You said Ekaterina was just average. Do you usually think shows starring Alexey Razumovsky and Aleksey Obreskov are mediocre?,1,3,"Ekaterina Average 'Alexey Razumovsky', 'Aleksey Obreskov'",verify_attribute,0.9742172956,0.005458377622,183.2046204,1.816084942,0.8203628,match_scores,1,19
1173,"Perry Mason genre television adaptation. Perry Mason creator Deniz Gamze Ergüven, Tim Van Patten. Perry Mason screenwriter Rolin Jones. Perry Mason domain tv.",inform,"Perry Mason is a television adaptation created by Deniz Gamze Ergüven and Tim Van Patten, written by Rolin Jones.",1,4,"Perry Mason 'Television Adaptation' 'Deniz Gamze Ergüven', 'Tim Van Patten' 'Rolin Jones'",inform,0.9851520061,0.00410735298,243.4658051,4.567211833,0.75028473,match_scores_PPL,1,19
1174,Stargirl genre science fiction television series. Stargirl review score good. Stargirl character Christine Mahkent. Stargirl screenwriter Geoff Johns. Stargirl awards received Saturn Award for Best Performance by a Younger Actor in a Television Series. Stargirl domain tv.,inform,Stargirl is a good-rated science fiction television series starring Christine Mahkent and written by Geoff Johns. It has received the Saturn Award for Best Performance by a Younger Actor in a Television Series.,1,6,Stargirl 'Science Fiction Television Series' Good 'Christine Mahkent' 'Geoff Johns' 'Saturn Award For Best Performance By A Younger Actor In A Television Series',inform,0.9933620691,0.02034415035,49.15417862,3.435237692,0.8195932,match_scores,1,33
